CustomerID,Quantity,Country,QuantityCanceled,CancellationRate,cluster,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,RFMScore,R_Level,F_Level,M_Level,RFM_Sum,RFM_Level
15296.0,1275.0,United Kingdom,5.0,0.00392156862745098,1,35,5,2564.74,1,1,1,111,Frequent,Stellar customer,Best,3,Can't Loose Them
15297.0,96.0,United Kingdom,0.0,0.0,0,153,1,230.46,3,4,4,344,Inactive,Returning customers,Worst,11,Require Activation
15298.0,2120.0,United Kingdom,0.0,0.0,0,123,7,3358.22,3,1,1,311,Temporarily idle,Stellar customer,Best,5,Loyal
15299.0,2947.0,United Kingdom,0.0,0.0,3,264,6,3907.01,4,1,1,411,Inactive,Stellar customer,Best,6,Potential
15300.0,292.0,United Kingdom,0.0,0.0,0,183,1,496.4399999999999,3,4,3,343,Inactive,Returning customers,Top 75%,10,Require Activation
15301.0,2301.0,United Kingdom,7.0,0.003042155584528466,1,73,11,4403.96,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
15303.0,248.0,United Kingdom,0.0,0.0,3,291,1,574.02,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
15304.0,104.0,United Kingdom,4.0,0.038461538461538464,1,61,8,680.3,1,1,2,112,Temporarily idle,Stellar customer,Top 50%,4,Champions
15306.0,810.0,United Kingdom,0.0,0.0,0,123,3,1174.35,3,2,2,322,Temporarily idle,Regulars,Top 50%,7,Promising
15307.0,37.0,United Kingdom,0.0,0.0,0,215,1,205.3,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15308.0,175.0,United Kingdom,2.0,0.011428571428571429,1,68,1,302.27,2,4,3,243,Temporarily idle,Returning customers,Worst,9,Require Activation
15311.0,31939.0,United Kingdom,310.0,0.00970600206643915,1,0,74,49739.81000000001,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
15312.0,516.0,United Kingdom,0.0,0.0,1,76,4,924.8500000000001,2,2,2,222,Temporarily idle,Regulars,Top 50%,6,Potential
15313.0,25.0,United Kingdom,0.0,0.0,0,111,1,52.0,3,4,4,344,Temporarily idle,Returning customers,Worst,11,Require Activation
15314.0,313.0,United Kingdom,0.0,0.0,0,200,1,327.97,3,4,3,343,Inactive,Returning customers,Top 75%,10,Require Activation
15315.0,862.0,United Kingdom,24.0,0.027842227378190254,0,117,2,551.54,3,3,3,333,Temporarily idle,Regulars,Top 75%,9,Require Activation
15316.0,100.0,United Kingdom,0.0,0.0,3,327,1,165.0,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15319.0,175.0,United Kingdom,0.0,0.0,3,341,1,204.5,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15321.0,1181.0,United Kingdom,0.0,0.0,1,71,3,2748.310000000001,2,2,1,221,Temporarily idle,Regulars,Best,5,Loyal
15322.0,416.0,United Kingdom,39.0,0.09375,1,86,1,612.9299999999998,2,4,2,242,Temporarily idle,Returning customers,Top 75%,8,Needs Attention
15325.0,231.0,United Kingdom,0.0,0.0,0,104,1,161.7399999999999,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
15326.0,386.0,United Kingdom,0.0,0.0,1,70,1,311.71,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
15329.0,386.0,United Kingdom,2.0,0.0051813471502590676,0,135,2,738.3000000000002,3,3,2,332,Temporarily idle,Regulars,Top 50%,8,Needs Attention
15330.0,744.0,United Kingdom,0.0,0.0,1,61,1,320.40000000000003,1,4,3,143,Temporarily idle,Returning customers,Top 75%,8,Needs Attention
15332.0,652.0,Lithuania,0.0,0.0,2,485,4,1661.06,4,2,1,421,Inactive,Regulars,Best,7,Promising
15333.0,344.0,United Kingdom,0.0,0.0,0,209,1,1028.56,4,4,2,442,Inactive,Returning customers,Top 50%,10,Require Activation
15334.0,272.0,United Kingdom,0.0,0.0,0,164,3,347.86999999999995,3,2,3,323,Inactive,Regulars,Top 75%,8,Needs Attention
15339.0,416.0,United Kingdom,0.0,0.0,3,244,2,574.0699999999999,4,3,3,433,Inactive,Regulars,Top 75%,10,Require Activation
15341.0,812.0,United Kingdom,0.0,0.0,1,81,1,2020.52,2,4,1,241,Temporarily idle,Returning customers,Best,7,Promising
15342.0,283.0,United Kingdom,0.0,0.0,3,305,1,406.0899999999999,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
15343.0,84.0,United Kingdom,0.0,0.0,1,88,1,364.5,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
15344.0,91.0,United Kingdom,8.0,0.08791208791208792,1,75,1,251.23,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
15346.0,144.0,United Kingdom,0.0,0.0,1,39,1,252.42000000000004,1,4,4,144,Frequent,Returning customers,Worst,9,Require Activation
15347.0,130.0,United Kingdom,0.0,0.0,2,485,1,201.59999999999997,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15348.0,84.0,United Kingdom,0.0,0.0,1,73,1,158.03999999999996,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
15349.0,321.0,United Kingdom,0.0,0.0,0,218,2,463.9099999999999,4,3,3,433,Inactive,Regulars,Top 75%,10,Require Activation
15350.0,51.0,United Kingdom,0.0,0.0,2,697,1,115.65,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15351.0,526.0,United Kingdom,7.0,0.013307984790874524,1,30,5,1338.7600000000002,1,1,2,112,Frequent,Stellar customer,Top 50%,4,Champions
15353.0,341.0,United Kingdom,0.0,0.0,3,255,2,770.12,4,3,2,432,Inactive,Regulars,Top 50%,9,Require Activation
15356.0,1549.0,United Kingdom,0.0,0.0,1,72,9,2567.99,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
15358.0,5868.0,United Kingdom,117.0,0.019938650306748466,1,1,18,6632.0599999999995,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
15361.0,336.0,United Kingdom,0.0,0.0,3,362,1,418.9200000000001,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
15363.0,144.0,United Kingdom,0.0,0.0,2,666,1,326.0,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
15364.0,493.0,United Kingdom,0.0,0.0,0,215,2,913.1900000000002,4,3,2,432,Inactive,Regulars,Top 50%,9,Require Activation
15365.0,875.0,United Kingdom,325.0,0.37142857142857144,1,82,4,1180.0,2,2,2,222,Temporarily idle,Regulars,Top 50%,6,Potential
15366.0,621.0,United Kingdom,0.0,0.0,1,76,2,602.5100000000001,2,3,2,232,Temporarily idle,Regulars,Top 75%,7,Promising
15367.0,1057.0,United Kingdom,0.0,0.0,1,58,4,1877.5899999999997,1,2,1,121,Temporarily idle,Regulars,Best,4,Champions
15370.0,802.0,United Kingdom,2.0,0.0024937655860349127,1,30,6,2046.75,1,1,1,111,Frequent,Stellar customer,Best,3,Can't Loose Them
15372.0,2924.0,United Kingdom,0.0,0.0,0,138,1,2007.4,3,4,1,341,Temporarily idle,Returning customers,Best,8,Needs Attention
15373.0,354.0,United Kingdom,24.0,0.06779661016949153,0,116,9,1484.1,3,1,1,311,Temporarily idle,Stellar customer,Top 50%,5,Loyal
15374.0,126.0,United Kingdom,0.0,0.0,3,277,1,168.0,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15376.0,533.0,United Kingdom,0.0,0.0,0,118,2,977.2200000000003,3,3,2,332,Temporarily idle,Regulars,Top 50%,8,Needs Attention
15379.0,2305.0,United Kingdom,12.0,0.005206073752711497,1,98,7,3631.890000000001,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
15380.0,272.0,United Kingdom,0.0,0.0,1,87,3,1004.5600000000002,2,2,2,222,Temporarily idle,Regulars,Top 50%,6,Potential
15381.0,171.0,United Kingdom,0.0,0.0,1,66,2,596.85,2,3,2,232,Temporarily idle,Regulars,Top 75%,7,Promising
15382.0,3305.0,United Kingdom,6.0,0.001815431164901664,1,85,5,4690.9,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
15384.0,596.0,United Kingdom,0.0,0.0,0,170,2,642.4099999999999,3,3,2,332,Inactive,Regulars,Top 75%,8,Needs Attention
15386.0,446.0,United Kingdom,0.0,0.0,0,187,1,394.14000000000004,3,4,3,343,Inactive,Returning customers,Top 75%,10,Require Activation
15388.0,88.0,Canada,0.0,0.0,3,271,1,140.54,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15389.0,400.0,United Kingdom,0.0,0.0,0,173,1,500.0,3,4,3,343,Inactive,Returning customers,Top 75%,10,Require Activation
15392.0,716.0,United Kingdom,12.0,0.01675977653631285,1,1,2,645.6599999999999,1,3,2,132,Highly active,Regulars,Top 75%,6,Potential
15393.0,94.0,United Kingdom,0.0,0.0,3,282,1,124.10000000000001,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15394.0,772.0,United Kingdom,0.0,0.0,1,79,3,1854.14,2,2,1,221,Temporarily idle,Regulars,Best,5,Loyal
15395.0,17.0,United Kingdom,0.0,0.0,3,326,1,107.45000000000002,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15396.0,122.0,United Kingdom,0.0,0.0,0,113,1,288.17999999999995,3,4,3,343,Temporarily idle,Returning customers,Worst,10,Require Activation
15397.0,20.0,United Kingdom,0.0,0.0,3,290,1,94.0,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15398.0,375.0,United Kingdom,2.0,0.005333333333333333,1,79,1,628.9499999999999,2,4,2,242,Temporarily idle,Returning customers,Top 75%,8,Needs Attention
15399.0,139.0,United Kingdom,0.0,0.0,1,80,1,305.1700000000001,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
15400.0,390.0,United Kingdom,0.0,0.0,0,114,5,716.2,3,1,2,312,Temporarily idle,Stellar customer,Top 50%,6,Potential
15402.0,693.0,United Kingdom,0.0,0.0,0,149,2,626.3499999999999,3,3,2,332,Inactive,Regulars,Top 75%,8,Needs Attention
15405.0,193.0,United Kingdom,0.0,0.0,3,279,1,349.1,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
15406.0,130.0,United Kingdom,0.0,0.0,1,38,1,252.2899999999999,1,4,4,144,Frequent,Returning customers,Worst,9,Require Activation
15407.0,329.0,United Kingdom,0.0,0.0,1,95,3,740.73,2,2,2,222,Temporarily idle,Regulars,Top 50%,6,Potential
15408.0,106.0,United Kingdom,0.0,0.0,3,265,1,267.17999999999995,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15410.0,1200.0,United Kingdom,0.0,0.0,1,85,8,3450.8399999999997,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
15411.0,406.0,United Kingdom,0.0,0.0,1,65,3,991.26,1,2,2,122,Temporarily idle,Regulars,Top 50%,5,Loyal
15412.0,108.0,United Kingdom,0.0,0.0,0,172,1,190.53000000000003,3,4,4,344,Inactive,Returning customers,Worst,11,Require Activation
15414.0,12.0,United Kingdom,0.0,0.0,1,36,1,36.199999999999996,1,4,4,144,Frequent,Returning customers,Worst,9,Require Activation
15415.0,551.0,United Kingdom,0.0,0.0,3,314,1,559.6099999999998,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
15416.0,2090.0,United Kingdom,0.0,0.0,0,155,4,3984.3199999999993,3,2,1,321,Inactive,Regulars,Best,6,Potential
15417.0,284.0,United Kingdom,0.0,0.0,1,86,1,508.8000000000001,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
15421.0,500.0,United Kingdom,0.0,0.0,1,0,4,950.3600000000001,1,2,2,122,Highly active,Regulars,Top 50%,5,Loyal
15422.0,38.0,United Kingdom,0.0,0.0,3,324,2,97.7,4,3,4,434,Inactive,Regulars,Worst,11,Require Activation
15424.0,554.0,United Kingdom,0.0,0.0,3,255,2,383.34000000000003,4,3,3,433,Inactive,Regulars,Top 75%,10,Require Activation
15426.0,255.0,United Kingdom,1.0,0.00392156862745098,3,258,2,629.1799999999998,4,3,2,432,Inactive,Regulars,Top 75%,9,Require Activation
15429.0,309.0,United Kingdom,11.0,0.03559870550161812,1,76,1,210.60999999999999,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
15433.0,534.0,United Kingdom,135.0,0.25280898876404495,1,66,2,420.0699999999999,2,3,3,233,Temporarily idle,Regulars,Top 75%,8,Needs Attention
15434.0,479.0,United Kingdom,9.0,0.018789144050104383,0,108,3,543.2800000000001,2,2,3,223,Temporarily idle,Regulars,Top 75%,7,Promising
15436.0,246.0,United Kingdom,0.0,0.0,3,235,1,484.0999999999999,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
15437.0,79.0,United Kingdom,0.0,0.0,3,263,1,200.16000000000003,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15438.0,59.0,United Kingdom,0.0,0.0,0,132,1,156.57999999999998,3,4,4,344,Temporarily idle,Returning customers,Worst,11,Require Activation
15440.0,197.0,United Kingdom,0.0,0.0,1,55,3,383.68000000000006,1,2,3,123,Temporarily idle,Regulars,Top 75%,6,Potential
15442.0,120.0,United Kingdom,0.0,0.0,0,220,1,594.0,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
15443.0,541.0,United Kingdom,0.0,0.0,1,74,3,1054.34,2,2,2,222,Temporarily idle,Regulars,Top 50%,6,Potential
15445.0,58.0,United Kingdom,0.0,0.0,3,265,1,113.5,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15447.0,85.0,United Kingdom,0.0,0.0,3,331,1,155.17,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15448.0,232.0,United Kingdom,0.0,0.0,3,313,1,494.64000000000004,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
15449.0,516.0,United Kingdom,0.0,0.0,0,157,2,647.6999999999998,3,3,2,332,Inactive,Regulars,Top 75%,8,Needs Attention
15452.0,220.0,United Kingdom,0.0,0.0,1,72,2,403.0799999999999,2,3,3,233,Temporarily idle,Regulars,Top 75%,8,Needs Attention
15453.0,501.0,United Kingdom,0.0,0.0,1,57,5,888.1599999999999,1,1,2,112,Temporarily idle,Stellar customer,Top 50%,4,Champions
15454.0,86.0,United Kingdom,0.0,0.0,3,363,1,179.10000000000002,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15456.0,633.0,United Kingdom,0.0,0.0,3,341,3,434.59000000000003,4,2,3,423,Inactive,Regulars,Top 75%,9,Require Activation
15457.0,132.0,United Kingdom,0.0,0.0,3,263,1,237.07000000000002,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15460.0,107.0,United Kingdom,0.0,0.0,3,355,1,214.26,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15462.0,172.0,United Kingdom,0.0,0.0,0,144,3,234.60000000000002,3,2,4,324,Inactive,Regulars,Worst,9,Require Activation
15464.0,348.0,United Kingdom,0.0,0.0,3,223,1,1044.6500000000005,4,4,2,442,Inactive,Returning customers,Top 50%,10,Require Activation
15465.0,1009.0,United Kingdom,22.0,0.02180376610505451,1,4,17,6355.679999999999,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
15466.0,246.0,United Kingdom,0.0,0.0,1,86,1,334.53000000000014,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
15467.0,235.0,United Kingdom,0.0,0.0,1,64,2,402.55999999999995,1,3,3,133,Temporarily idle,Regulars,Top 75%,7,Promising
15469.0,128.0,United Kingdom,2.0,0.015625,1,32,1,290.2,1,4,3,143,Frequent,Returning customers,Worst,8,Needs Attention
15472.0,251.0,United Kingdom,0.0,0.0,0,114,1,371.56,3,4,3,343,Temporarily idle,Returning customers,Top 75%,10,Require Activation
15473.0,392.0,United Kingdom,80.0,0.20408163265306123,1,0,5,853.2,1,1,2,112,Highly active,Stellar customer,Top 50%,4,Champions
15475.0,319.0,United Kingdom,0.0,0.0,1,78,1,454.10999999999984,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
15478.0,288.0,United Kingdom,0.0,0.0,1,57,1,826.8299999999999,1,4,2,142,Temporarily idle,Returning customers,Top 50%,7,Promising
15480.0,303.0,Malta,0.0,0.0,0,117,1,905.5,3,4,2,342,Temporarily idle,Returning customers,Top 50%,9,Require Activation
15482.0,675.0,United Kingdom,0.0,0.0,0,166,4,1928.3000000000002,3,2,1,321,Inactive,Regulars,Best,6,Potential
15483.0,291.0,United Kingdom,0.0,0.0,3,267,4,225.26000000000005,4,2,4,424,Inactive,Regulars,Worst,10,Require Activation
15484.0,1740.0,United Kingdom,0.0,0.0,1,57,2,2026.7800000000002,1,3,1,131,Temporarily idle,Regulars,Best,5,Loyal
15485.0,578.0,United Kingdom,0.0,0.0,0,162,2,1268.13,3,3,2,332,Inactive,Regulars,Top 50%,8,Needs Attention
15488.0,73.0,United Kingdom,0.0,0.0,0,123,1,91.32000000000001,3,4,4,344,Temporarily idle,Returning customers,Worst,11,Require Activation
15489.0,398.0,United Kingdom,0.0,0.0,1,5,2,790.8999999999999,1,3,2,132,Highly active,Regulars,Top 50%,6,Potential
15491.0,1646.0,United Kingdom,0.0,0.0,1,101,6,3100.0899999999997,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
15492.0,327.0,United Kingdom,0.0,0.0,1,75,1,487.73999999999995,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
15493.0,358.0,United Kingdom,5.0,0.013966480446927373,0,150,3,1252.3999999999999,3,2,2,322,Inactive,Regulars,Top 50%,7,Promising
15494.0,1071.0,United Kingdom,0.0,0.0,1,63,1,1119.8800000000003,1,4,2,142,Temporarily idle,Returning customers,Top 50%,7,Promising
15497.0,528.0,United Kingdom,2.0,0.003787878787878788,3,320,1,968.1,4,4,2,442,Inactive,Returning customers,Top 50%,10,Require Activation
15498.0,5189.0,United Kingdom,14.0,0.0026980150317980345,1,5,23,11339.14,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
15500.0,154.0,United Kingdom,0.0,0.0,1,82,1,406.02000000000004,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
15502.0,3875.0,United Kingdom,34.0,0.008774193548387097,1,31,8,6083.330000000002,1,1,1,111,Frequent,Stellar customer,Best,3,Can't Loose Them
15503.0,70.0,United Kingdom,0.0,0.0,3,363,1,141.04,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15504.0,33.0,United Kingdom,0.0,0.0,1,82,1,52.83000000000001,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
15505.0,1598.0,United Kingdom,42.0,0.026282853566958697,1,85,4,2616.5600000000004,2,2,1,221,Temporarily idle,Regulars,Best,5,Loyal
15506.0,144.0,United Kingdom,0.0,0.0,0,139,1,208.77000000000004,3,4,4,344,Temporarily idle,Returning customers,Worst,11,Require Activation
15507.0,160.0,United Kingdom,0.0,0.0,0,172,1,475.85999999999996,3,4,3,343,Inactive,Returning customers,Top 75%,10,Require Activation
15508.0,440.0,United Kingdom,0.0,0.0,3,226,6,1000.27,4,1,2,412,Inactive,Stellar customer,Top 50%,7,Promising
15510.0,2.0,United Kingdom,0.0,0.0,3,331,1,250.0,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15511.0,94.0,United Kingdom,0.0,0.0,1,58,2,395.25,1,3,3,133,Temporarily idle,Regulars,Top 75%,7,Promising
15512.0,68.0,United Kingdom,0.0,0.0,0,156,2,121.0,3,3,4,334,Inactive,Regulars,Worst,10,Require Activation
15513.0,4424.0,United Kingdom,146.0,0.03300180831826401,1,5,17,11192.3,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
15514.0,1184.0,United Kingdom,291.0,0.24577702702702703,3,226,6,1468.17,4,1,1,411,Inactive,Stellar customer,Top 50%,6,Potential
15517.0,293.0,United Kingdom,0.0,0.0,3,234,1,267.03000000000003,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15518.0,1263.0,United Kingdom,9.0,0.007125890736342043,1,39,8,1900.6999999999998,1,1,1,111,Frequent,Stellar customer,Best,3,Can't Loose Them
15521.0,1470.0,United Kingdom,104.0,0.0707482993197279,1,35,7,2116.9800000000005,1,1,1,111,Frequent,Stellar customer,Best,3,Can't Loose Them
15522.0,315.0,United Kingdom,0.0,0.0,1,88,1,259.05,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
15523.0,132.0,United Kingdom,0.0,0.0,1,85,1,412.00999999999993,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
15525.0,113.0,United Kingdom,0.0,0.0,2,697,1,274.92999999999995,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15527.0,617.0,United Kingdom,0.0,0.0,1,31,6,1608.34,1,1,1,111,Frequent,Stellar customer,Top 50%,3,Can't Loose Them
15528.0,123.0,United Kingdom,0.0,0.0,3,255,1,229.32999999999993,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15529.0,3142.0,United Kingdom,0.0,0.0,1,88,10,3610.4900000000002,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
15530.0,654.0,United Kingdom,0.0,0.0,0,150,3,1163.6899999999998,3,2,2,322,Inactive,Regulars,Top 50%,7,Promising
15532.0,369.0,United Kingdom,10.0,0.02710027100271003,0,132,3,1166.8899999999996,3,2,2,322,Temporarily idle,Regulars,Top 50%,7,Promising
15533.0,183.0,United Kingdom,28.0,0.15300546448087432,1,31,2,508.53999999999985,1,3,3,133,Frequent,Regulars,Top 75%,7,Promising
15535.0,135.0,United Kingdom,13.0,0.0962962962962963,0,174,4,439.15,3,2,3,323,Inactive,Regulars,Top 75%,8,Needs Attention
15537.0,29.0,United Kingdom,0.0,0.0,0,164,1,110.92000000000003,3,4,4,344,Inactive,Returning customers,Worst,11,Require Activation
15541.0,49.0,United Kingdom,0.0,0.0,0,115,1,85.13000000000002,3,4,4,344,Temporarily idle,Returning customers,Worst,11,Require Activation
15543.0,86.0,United Kingdom,0.0,0.0,3,289,1,127.85999999999999,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15544.0,2212.0,United Kingdom,1.0,0.0004520795660036166,1,2,7,2770.7199999999993,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
15545.0,162.0,United Kingdom,0.0,0.0,1,55,2,288.97,1,3,3,133,Temporarily idle,Regulars,Worst,7,Promising
15547.0,3397.0,United Kingdom,0.0,0.0,1,31,12,4161.2699999999995,1,1,1,111,Frequent,Stellar customer,Best,3,Can't Loose Them
15549.0,691.0,United Kingdom,10.0,0.01447178002894356,1,78,3,1640.2099999999998,2,2,1,221,Temporarily idle,Regulars,Best,5,Loyal
15550.0,252.0,United Kingdom,0.0,0.0,1,38,3,433.28,1,2,3,123,Frequent,Regulars,Top 75%,6,Potential
15552.0,60.0,United Kingdom,0.0,0.0,0,188,1,90.12,3,4,4,344,Inactive,Returning customers,Worst,11,Require Activation
15553.0,449.0,United Kingdom,0.0,0.0,1,61,1,428.9299999999999,1,4,3,143,Temporarily idle,Returning customers,Top 75%,8,Needs Attention
15554.0,74.0,United Kingdom,0.0,0.0,0,160,1,217.2,3,4,4,344,Inactive,Returning customers,Worst,11,Require Activation
15555.0,3259.0,United Kingdom,14.0,0.004295796256520405,1,0,13,3563.329999999999,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
15561.0,95.0,United Kingdom,11.0,0.11578947368421053,0,127,3,371.82000000000005,3,2,3,323,Temporarily idle,Regulars,Top 75%,8,Needs Attention
15562.0,39.0,United Kingdom,0.0,0.0,3,352,1,134.55,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
15563.0,742.0,United Kingdom,0.0,0.0,0,201,2,735.6200000000002,3,3,2,332,Inactive,Regulars,Top 50%,8,Needs Attention
15565.0,28.0,United Kingdom,0.0,0.0,1,71,1,88.8,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
15568.0,169.0,United Kingdom,0.0,0.0,1,74,1,228.30999999999997,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
15569.0,666.0,United Kingdom,0.0,0.0,1,39,5,1375.7099999999998,1,1,2,112,Frequent,Stellar customer,Top 50%,4,Champions
15570.0,1135.0,United Kingdom,2.0,0.001762114537444934,1,69,9,2790.08,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
15571.0,77.0,United Kingdom,0.0,0.0,1,79,1,202.35,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
15572.0,687.0,United Kingdom,0.0,0.0,0,110,4,1552.79,3,2,1,321,Temporarily idle,Regulars,Top 50%,6,Potential
15573.0,217.0,United Kingdom,0.0,0.0,1,86,1,404.09,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
15574.0,332.0,United Kingdom,0.0,0.0,0,178,4,675.64,3,2,2,322,Inactive,Regulars,Top 50%,7,Promising
15577.0,89.0,United Kingdom,0.0,0.0,1,33,3,258.88,1,2,4,124,Frequent,Regulars,Worst,7,Promising
15578.0,52.0,United Kingdom,0.0,0.0,0,163,1,127.1,3,4,4,344,Inactive,Returning customers,Worst,11,Require Activation
15579.0,117.0,United Kingdom,0.0,0.0,3,303,2,327.6,4,3,3,433,Inactive,Regulars,Top 75%,10,Require Activation
15581.0,280.0,United Kingdom,0.0,0.0,1,98,10,717.4300000000001,2,1,2,212,Temporarily idle,Stellar customer,Top 50%,5,Loyal
15582.0,407.0,United Kingdom,0.0,0.0,1,101,2,541.5100000000001,2,3,3,233,Temporarily idle,Regulars,Top 75%,8,Needs Attention
15584.0,123.0,United Kingdom,0.0,0.0,1,73,2,288.43,2,3,3,233,Temporarily idle,Regulars,Worst,8,Needs Attention
15585.0,320.0,United Kingdom,0.0,0.0,0,177,1,455.30000000000007,3,4,3,343,Inactive,Returning customers,Top 75%,10,Require Activation
15587.0,276.0,United Kingdom,0.0,0.0,1,31,3,801.72,1,2,2,122,Frequent,Regulars,Top 50%,5,Loyal
15589.0,243.0,United Kingdom,0.0,0.0,3,256,3,478.53,4,2,3,423,Inactive,Regulars,Top 75%,9,Require Activation
15593.0,60.0,United Kingdom,0.0,0.0,1,71,1,199.8,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
15594.0,866.0,United Kingdom,1.0,0.0011547344110854503,1,82,3,1502.1799999999998,2,2,1,221,Temporarily idle,Regulars,Top 50%,5,Loyal
15596.0,561.0,United Kingdom,2.0,0.0035650623885918,1,96,5,1397.69,2,1,2,212,Temporarily idle,Stellar customer,Top 50%,5,Loyal
15599.0,361.0,United Kingdom,0.0,0.0,0,205,1,448.8299999999999,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
15601.0,4811.0,United Kingdom,5.0,0.0010392849719393059,1,31,13,6566.96,1,1,1,111,Frequent,Stellar customer,Best,3,Can't Loose Them
15602.0,773.0,United Kingdom,48.0,0.062095730918499355,1,39,6,885.19,1,1,2,112,Frequent,Stellar customer,Top 50%,4,Champions
15603.0,96.0,United Kingdom,0.0,0.0,1,79,1,48.480000000000004,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
15605.0,318.0,United Kingdom,0.0,0.0,1,31,4,894.7800000000001,1,2,2,122,Frequent,Regulars,Top 50%,5,Loyal
15606.0,892.0,United Kingdom,75.0,0.08408071748878924,1,2,9,2706.1099999999997,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
15607.0,202.0,United Kingdom,0.0,0.0,0,162,1,104.76,3,4,4,344,Inactive,Returning customers,Worst,11,Require Activation
15608.0,606.0,United Kingdom,0.0,0.0,1,32,3,971.28,1,2,2,122,Frequent,Regulars,Top 50%,5,Loyal
